pruning_score_type,dataset_name,num_classes,model_name,encryption_mode,device,global_epoch,local_epoch,num_clients,models_percentage,learning_rate,batch_size,aggregation_algorithm,fedprox_mu,pruning_threshold,image_size,num_custom_layers,worker_id,execution_phase,best_round,best_f1,best_acc,best_prec,best_recall,best_loss,total_duration_sec,round_dataframe_path,pruning_num_clients,pruning_avg_train_reduction_pct,pruning_min_train_reduction_pct,pruning_max_train_reduction_pct,pruning_total_train_before,pruning_total_train_after,pruning_total_valid_preserved
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,11,1.0,1.0,1.0,1.0,0.0005883631172771,503.6587247848511,csv\Cropped_ROI\20260307-233225_Cropped_ROI_worker_0.csv,2.0,0.24,0.24,0.24,827.0,825.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,19,1.0,1.0,1.0,1.0,0.0001104894233677,525.7035658359528,csv\Cropped_ROI\20260307-234134_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,9,1.0,1.0,1.0,1.0,0.001545540983784,510.53097462654114,csv\Cropped_ROI\20260307-235027_Cropped_ROI_worker_0.csv,2.0,0.72,0.24,1.21,827.0,821.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,13,1.0,1.0,1.0,1.0,0.0001128522987686,516.2889103889465,csv\Cropped_ROI\20260307-235927_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,13,1.0,1.0,1.0,1.0,0.0022588906628485,510.79056215286255,csv\Cropped_ROI\20260308-000820_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,827.0,824.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0072976334751887,489.28390741348267,csv\Cropped_ROI\20260308-001841_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,4,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0262861929545381,499.3217535018921,csv\Cropped_ROI\20260308-002722_Cropped_ROI_worker_0.csv,2.0,0.6,0.24,0.97,827.0,822.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,10,1.0,1.0,1.0,1.0,0.0020767850934214,512.9577345848083,csv\Cropped_ROI\20260308-003609_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0071259892302686,497.8160457611084,csv\Cropped_ROI\20260308-004453_Cropped_ROI_worker_0.csv,2.0,0.72,0.48,0.97,827.0,821.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0136368998083407,508.44963908195496,csv\Cropped_ROI\20260308-005335_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,6,1.0,1.0,1.0,1.0,0.0086892762027792,500.981130361557,csv\Cropped_ROI\20260308-010223_Cropped_ROI_worker_0.csv,2.0,1.45,1.21,1.69,827.0,815.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0138019793768129,511.1944844722748,csv\Cropped_ROI\20260308-011108_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,9,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0183966014144022,502.501501083374,csv\Cropped_ROI\20260308-011957_Cropped_ROI_worker_0.csv,2.0,1.33,0.97,1.69,828.0,817.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0111452647100162,505.7837433815002,csv\Cropped_ROI\20260308-012836_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,7,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0353147782405595,498.7129392623901,csv\Cropped_ROI\20260308-013722_Cropped_ROI_worker_0.csv,2.0,3.99,3.63,4.35,827.0,794.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,9,1.0,1.0,1.0,1.0,0.0132927331395204,495.9607172012329,csv\Cropped_ROI\20260308-014749_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,12,1.0,1.0,1.0,1.0,0.0091313457359438,501.49819779396057,csv\Cropped_ROI\20260308-015633_Cropped_ROI_worker_0.csv,2.0,2.3,2.18,2.42,827.0,808.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,14,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0595056750690159,504.67879271507263,csv\Cropped_ROI\20260308-020511_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,13,0.9783235785953176,0.9782608695652174,0.979296066252588,0.9782608695652174,0.0860170578665059,488.1660454273224,csv\Cropped_ROI\20260308-021342_Cropped_ROI_worker_0.csv,2.0,7.26,6.05,8.47,826.0,766.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,15,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0494368710433659,513.136857509613,csv\Cropped_ROI\20260308-022229_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,17,0.9728591293654872,0.9728260869565216,0.9745212215320912,0.9728260869565216,0.0714602177638722,496.3636887073517,csv\Cropped_ROI\20260308-023111_Cropped_ROI_worker_0.csv,2.0,3.87,3.63,4.11,827.0,795.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,13,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.067645798963697,506.2231397628784,csv\Cropped_ROI\20260308-023951_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,19,0.961716819868994,0.9619565217391304,0.963649871492825,0.9619565217391304,0.1088932266296899,482.7232596874237,csv\Cropped_ROI\20260308-024817_Cropped_ROI_worker_0.csv,2.0,8.46,7.25,9.66,828.0,758.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,11,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0804243386601624,505.58420610427856,csv\Cropped_ROI\20260308-025655_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,16,0.972688587347119,0.9728260869565216,0.9742356500321268,0.9728260869565216,0.0815628749196944,488.4529504776001,csv\Cropped_ROI\20260308-030526_Cropped_ROI_worker_0.csv,2.0,4.96,3.86,6.05,827.0,786.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,18,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0577662248650322,514.7564985752106,csv\Cropped_ROI\20260308-031415_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,18,0.951077557871036,0.9510869565217392,0.952208419599724,0.9510869565217392,0.1303421668303401,483.00318121910095,csv\Cropped_ROI\20260308-032241_Cropped_ROI_worker_0.csv,2.0,10.27,8.45,12.08,828.0,743.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,12,0.9891672451147429,0.9891304347826086,0.9896739130434784,0.9891304347826086,0.0881023482298073,515.485921382904,csv\Cropped_ROI\20260308-033130_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,16,0.9728756717271894,0.9728260869565216,0.9736263736263736,0.9728260869565216,0.0875122192437234,494.94896245002747,csv\Cropped_ROI\20260308-034011_Cropped_ROI_worker_0.csv,2.0,6.42,5.08,7.75,826.0,773.0,92.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,8,1.0,1.0,1.0,1.0,7.076940179164536e-05,596.9971742630005,csv\Cropped_ROI\20260308-035022_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0040365608421552,596.4846713542938,csv\Cropped_ROI\20260308-040100_Cropped_ROI_worker_0.csv,4.0,0.0,0.0,0.0,1654.0,1654.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0002134162887943,606.0290579795837,csv\Cropped_ROI\20260308-041120_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,10,1.0,1.0,1.0,1.0,2.4290686030140183e-06,600.4668774604797,csv\Cropped_ROI\20260308-042202_Cropped_ROI_worker_0.csv,4.0,0.06,0.0,0.24,1654.0,1653.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0059141189398815,602.411689043045,csv\Cropped_ROI\20260308-043218_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,11,1.0,1.0,1.0,1.0,1.3254123527788224e-06,604.475371837616,csv\Cropped_ROI\20260308-044304_Cropped_ROI_worker_0.csv,4.0,0.06,0.0,0.24,1654.0,1653.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0004491814101788,608.8202261924744,csv\Cropped_ROI\20260308-045327_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,9,1.0,1.0,1.0,1.0,4.969005456762656e-07,594.8407816886902,csv\Cropped_ROI\20260308-050403_Cropped_ROI_worker_0.csv,4.0,0.0,0.0,0.0,1654.0,1654.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,7,1.0,1.0,1.0,1.0,0.0026800319047963,623.5449709892273,csv\Cropped_ROI\20260308-051441_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,1.0,1.0,1.0,1.0,0.0005428290408897,618.3169267177582,csv\Cropped_ROI\20260308-052541_Cropped_ROI_worker_0.csv,4.0,0.9,0.48,1.69,1654.0,1639.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0010659687490147,626.5150599479675,csv\Cropped_ROI\20260308-053621_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,10,1.0,1.0,1.0,1.0,0.004029593466935,608.3307514190674,csv\Cropped_ROI\20260308-054711_Cropped_ROI_worker_0.csv,4.0,0.54,0.24,0.97,1654.0,1645.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,9,1.0,1.0,1.0,1.0,0.0048826108188381,608.2340922355652,csv\Cropped_ROI\20260308-055733_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,13,1.0,1.0,1.0,1.0,0.0037168982534871,594.8745243549347,csv\Cropped_ROI\20260308-060809_Cropped_ROI_worker_0.csv,4.0,1.21,0.72,1.69,1654.0,1634.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,8,1.0,1.0,1.0,1.0,0.0034670981145293,607.354617357254,csv\Cropped_ROI\20260308-061830_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,5,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.032346139560737,592.7911720275879,csv\Cropped_ROI\20260308-062904_Cropped_ROI_worker_0.csv,4.0,1.33,0.48,2.17,1654.0,1632.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0133946564013097,606.9154236316681,csv\Cropped_ROI\20260308-063925_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0092619375133401,595.2016980648041,csv\Cropped_ROI\20260308-065001_Cropped_ROI_worker_0.csv,4.0,0.91,0.24,1.45,1654.0,1639.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0114390815193157,604.1030430793762,csv\Cropped_ROI\20260308-070019_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,5,1.0,1.0,1.0,1.0,0.0078679876295728,595.9790208339691,csv\Cropped_ROI\20260308-071057_Cropped_ROI_worker_0.csv,4.0,0.97,0.24,1.69,1654.0,1638.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0050461939877688,630.7377834320068,csv\Cropped_ROI\20260308-072141_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,11,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0646001946424012,583.8906168937683,csv\Cropped_ROI\20260308-073206_Cropped_ROI_worker_0.csv,4.0,6.65,5.08,9.18,1654.0,1544.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,19,1.0,1.0,1.0,1.0,0.0059448226694139,626.255889415741,csv\Cropped_ROI\20260308-074247_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,8,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0409576345802001,600.9206075668335,csv\Cropped_ROI\20260308-075329_Cropped_ROI_worker_0.csv,4.0,3.99,2.18,7.25,1654.0,1588.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,12,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0740260522326697,605.7251086235046,csv\Cropped_ROI\20260308-080348_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,18,0.9565307456457988,0.9565217391304348,0.9579149413388544,0.9565217391304348,0.1617209415720856,562.0798335075378,csv\Cropped_ROI\20260308-081351_Cropped_ROI_worker_0.csv,4.0,8.16,5.57,10.87,1654.0,1519.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,12,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0706242935165115,601.4830293655396,csv\Cropped_ROI\20260308-082407_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,15,0.9672778406320244,0.967391304347826,0.9686067680445491,0.967391304347826,0.1453096712736979,577.2553944587708,csv\Cropped_ROI\20260308-083425_Cropped_ROI_worker_0.csv,4.0,5.14,3.87,7.73,1654.0,1569.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,13,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0663492932267811,612.0502903461456,csv\Cropped_ROI\20260308-084452_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,19,0.9618990513012254,0.9619565217391304,0.9634661835748792,0.9619565217391304,0.1412264270829441,566.0972592830658,csv\Cropped_ROI\20260308-085459_Cropped_ROI_worker_0.csv,4.0,7.68,5.33,11.11,1654.0,1527.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,10,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0891456516540568,614.0042238235474,csv\Cropped_ROI\20260308-090527_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,19,0.9672383474013908,0.967391304347826,0.9699257514100093,0.967391304347826,0.0897977832886997,574.6898746490479,csv\Cropped_ROI\20260308-091542_Cropped_ROI_worker_0.csv,4.0,5.02,3.15,7.25,1654.0,1571.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,15,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0738550911293081,632.333502292633,csv\Cropped_ROI\20260308-092628_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.9345500505365149,0.9347826086956522,0.9356883748386526,0.9347826086956522,0.2009942226273858,564.8934452533722,csv\Cropped_ROI\20260308-093635_Cropped_ROI_worker_0.csv,4.0,9.55,7.02,12.8,1654.0,1496.0,184.0
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,13,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0753486740362385,631.9003245830536,csv\Cropped_ROI\20260308-094720_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,DeiT_Tiny,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,17,0.9565788174330012,0.9565217391304348,0.958022774327122,0.9565217391304348,0.1443667572963496,590.1272616386414,csv\Cropped_ROI\20260308-095751_Cropped_ROI_worker_0.csv,4.0,6.41,4.36,7.97,1654.0,1548.0,184.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,9,1.0,1.0,1.0,1.0,0.0013249159992812,573.9257736206055,csv\Cropped_ROI\20260308-110418_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,7,1.0,1.0,1.0,1.0,0.0005079830105882,608.4901490211487,csv\Cropped_ROI\20260308-111456_Cropped_ROI_worker_0.csv,2.0,0.84,0.72,0.97,827.0,820.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,7,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0704880488483678,633.6259484291077,csv\Cropped_ROI\20260308-112543_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,13,1.0,1.0,1.0,1.0,0.0005542992885624,633.4981167316437,csv\Cropped_ROI\20260308-113653_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,827.0,824.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,6,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0392196270293415,363.581680059433,csv\Cropped_ROI\20260308-114310_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,13,1.0,1.0,1.0,1.0,6.284367654282742e-08,628.6455013751984,csv\Cropped_ROI\20260308-115410_Cropped_ROI_worker_0.csv,2.0,0.6,0.48,0.72,828.0,823.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,13,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.1167729785260946,652.3441832065582,csv\Cropped_ROI\20260308-120526_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,7,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0622558556989014,633.9870848655701,csv\Cropped_ROI\20260308-121637_Cropped_ROI_worker_0.csv,2.0,0.48,0.48,0.48,827.0,823.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,19,1.0,1.0,1.0,1.0,0.003039598720324,652.4379453659058,csv\Cropped_ROI\20260308-122743_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,18,1.0,1.0,1.0,1.0,0.0032637478299866,653.0540001392365,csv\Cropped_ROI\20260308-123912_Cropped_ROI_worker_0.csv,2.0,1.09,0.73,1.45,826.0,817.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,19,1.0,1.0,1.0,1.0,0.0026543074845712,653.5015604496002,csv\Cropped_ROI\20260308-125020_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,9,1.0,1.0,1.0,1.0,0.0043445362646717,647.4538931846619,csv\Cropped_ROI\20260308-130144_Cropped_ROI_worker_0.csv,2.0,0.97,0.73,1.21,827.0,819.0,92.0
influence,Cropped_ROI,2,EfficientNet_B0,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,15,1.0,1.0,1.0,1.0,0.00439921079162,638.0695278644562,csv\Cropped_ROI\20260308-131236_Cropped_ROI_worker_0.csv,,,,,,,
